ZD_deg,Etrue_min_TeV,Etrue_max_TeV,Aeff_m2,emig_mu_loc,emig_mu_scale,emig_mu_a,emig_model
16.08,14.125375446227547,17.782794100389236,112272.95162996995,1.159792514008744,0.2574132998069626,-1.7726857826184697,skewnorm
16.08,17.782794100389236,22.38721138568341,95556.01478136779,1.159792514008744,0.2574132998069626,-1.7726857826184697,skewnorm
16.08,22.38721138568341,28.183829312644566,80198.59683869533,1.159792514008744,0.2574132998069626,-1.7726857826184697,skewnorm
16.08,28.183829312644566,35.48133892335755,82033.2918847564,1.159792514008744,0.2574132998069626,-1.7726857826184697,skewnorm
23.16,0.011220184543019636,0.014125375446227547,319.8570954587096,2.526474227719214,0.3375722296360266,,moyal
23.16,0.014125375446227547,0.01778279410038923,713.9889378563084,2.0935354606808327,0.2722177530066669,,moyal
23.16,0.01778279410038923,0.0223872113856834,1490.9980386849822,1.7057825291071593,0.23465590831117525,,moyal
23.16,0.0223872113856834,0.02818382931264455,2426.764377787693,1.4122882349989736,0.20185027571509415,,moyal
23.16,0.02818382931264455,0.03548133892335755,3848.4325875608006,1.2059644653198542,0.19229101538316581,,moyal
23.16,0.03548133892335755,0.04466835921509633,5932.864783999707,1.0301644179097256,0.16851563195932706,,moyal
23.16,0.04466835921509633,0.05623413251903491,8913.618227816893,0.8966016638205843,0.16369561539414665,,moyal
23.16,0.05623413251903491,0.0707945784384138,11625.719051380784,0.6862957286045551,0.465715280551969,1.9999999999999998,skewnorm
23.16,0.0707945784384138,0.08912509381337459,16153.774356680318,0.665996341447093,0.4269640278651275,1.9999999999999996,skewnorm
23.16,0.08912509381337459,0.11220184543019636,21916.33759098714,0.6432258344259812,0.41058644467601085,1.7901618488488857,skewnorm
23.16,0.11220184543019636,0.14125375446227548,27228.171235266633,0.7195282488918937,0.3601631311092426,1.0331112637724331,skewnorm
23.16,0.14125375446227548,0.17782794100389238,34548.94339105637,1.0500878592723308,0.3040410064494574,-0.6876072049579943,skewnorm
23.16,0.17782794100389238,0.223872113856834,38531.64931401624,1.1121215823818726,0.30295414061228393,-0.9181464375974147,skewnorm
23.16,0.223872113856834,0.2818382931264455,46765.49253990874,1.0449323792680734,0.23453584665759347,-0.5242852753487135,skewnorm
23.16,0.2818382931264455,0.35481338923357547,57962.79607756052,0.9496095211418712,0.1993589242074982,-4.5155971426998e-05,skewnorm
23.16,0.35481338923357547,0.44668359215096326,65406.009330770365,0.7839180207227946,0.26424231055443637,1.83699808492736,skewnorm
23.16,0.44668359215096326,0.5623413251903494,72550.21798871357,0.7931744840997517,0.25309732681972896,1.6112844731201978,skewnorm
23.16,0.5623413251903494,0.707945784384138,87159.21467257694,0.7927970413116902,0.2367972507502024,1.9025012129068453,skewnorm
23.16,0.707945784384138,0.8912509381337459,97007.44285586497,0.7869441519459668,0.2411748205510364,1.9999999999999998,skewnorm
23.16,0.8912509381337459,1.1220184543019636,102482.63072258966,0.8129873846433668,0.21994706487278654,1.69610014479073,skewnorm
23.16,1.1220184543019636,1.4125375446227548,117594.52038923147,0.8055008127953105,0.23335121433593883,1.9999999999999667,skewnorm
23.16,1.4125375446227548,1.7782794100389236,118264.99231316563,0.8339754176096734,0.21467928487528387,1.3492314746585512,skewnorm
23.16,1.7782794100389236,2.238721138568341,129716.82936559332,0.8449311554492258,0.19296465116652198,1.7278512537949964,skewnorm
23.16,2.238721138568341,2.8183829312644564,128176.06326878654,0.873961365048221,0.16777082468524412,1.0992228123233054,skewnorm
23.16,2.8183829312644564,3.548133892335755,129293.83166980627,1.0887161150280225,0.1736320459096489,-1.1544234895524454,skewnorm
23.16,3.548133892335755,4.466835921509633,140671.79394727087,1.0663595605286538,0.1618936823894502,-0.735818019242498,skewnorm
23.16,4.466835921509633,5.623413251903494,133222.7454217528,0.8629863185278506,0.182220832317389,1.8946711735316866,skewnorm
23.16,5.623413251903494,7.079457843841384,147510.57197290813,1.0787531985468883,0.15472835838953053,-0.8239873813005449,skewnorm
23.16,7.079457843841384,8.912509381337463,143306.44967343702,1.0801543325434826,0.16769323480721993,-1.2253800459335467,skewnorm
23.16,8.912509381337463,11.220184543019636,127035.76099987696,0.8374995166772008,0.1729119083177262,1.9999999999896927,skewnorm
23.16,11.220184543019636,14.125375446227547,130361.92546006244,0.9762206504865573,0.12732795420522935,-0.004280617554575218,skewnorm
23.16,14.125375446227547,17.782794100389236,111666.51634719495,1.136180060132352,0.2415803244508058,-1.999999999999998,skewnorm
23.16,17.782794100389236,22.38721138568341,110759.85430231286,1.0814513016631881,0.18803919203779465,-1.9999999999999998,skewnorm
23.16,22.38721138568341,28.183829312644566,117986.33438967797,1.0814513016631881,0.18803919203779465,-1.9999999999999998,skewnorm
23.16,28.183829312644566,35.48133892335755,124905.26819276328,1.0814513016631881,0.18803919203779465,-1.9999999999999998,skewnorm
30.39,0.011220184543019636,0.014125375446227547,190.33590524122098,3.1245423495517994,0.39404022139948836,,moyal
30.39,0.014125375446227547,0.01778279410038923,417.44894392547553,2.513158292721154,0.23211214648262693,,moyal
30.39,0.01778279410038923,0.0223872113856834,836.6853930786237,2.0279675594765036,0.23878211680292447,,moyal
30.39,0.0223872113856834,0.02818382931264455,1929.9006767417802,1.6710507610297642,0.20245693070179463,,moyal
30.39,0.02818382931264455,0.03548133892335755,3274.5488781705603,1.3710942260440329,0.18258791838573815,,moyal
30.39,0.03548133892335755,0.04466835921509633,4887.084406064533,1.150878797406265,0.16316299095099437,,moyal
30.39,0.04466835921509633,0.05623413251903491,7077.013943718682,0.986526545540296,0.16390805352764037,,moyal
30.39,0.05623413251903491,0.0707945784384138,10175.352086164288,0.8771409210120826,0.16460196418046122,,moyal
30.39,0.0707945784384138,0.08912509381337459,15023.059273574618,0.7195152994918327,0.41464338073216167,1.9999999999999998,skewnorm
30.39,0.08912509381337459,0.11220184543019636,20890.731849179374,0.6448006704652228,0.43565040213010775,1.9999999998088793,skewnorm
30.39,0.11220184543019636,0.14125375446227548,27999.728450265167,0.680696339133565,0.36995226521674285,1.3292744161463492,skewnorm
30.39,0.14125375446227548,0.17782794100389238,35144.077156469575,0.6895266374388364,0.36009329764755205,1.3724161275031859,skewnorm
30.39,0.17782794100389238,0.223872113856834,41663.5175328948,0.9274818646290719,0.26627914201665714,0.0008337319275586882,skewnorm
30.39,0.223872113856834,0.2818382931264455,48605.79055902879,0.8029996670982712,0.27151478455348904,0.933543932740076,skewnorm
30.39,0.2818382931264455,0.35481338923357547,57642.88521077106,0.774533292639352,0.27008994211224985,1.5554051957042336,skewnorm
30.39,0.35481338923357547,0.44668359215096326,72870.93324302262,0.7763736451204035,0.268617042364806,1.8111385679785286,skewnorm
30.39,0.44668359215096326,0.5623413251903494,83399.15421890686,0.7801375414001886,0.2545565118958336,1.6400057910752819,skewnorm
30.39,0.5623413251903494,0.707945784384138,94373.99075198393,0.7817087274120201,0.24342573230523903,1.9999999999999967,skewnorm
30.39,0.707945784384138,0.8912509381337459,108386.57645841916,0.7859419275628735,0.2356068348750221,1.9999999999999991,skewnorm
30.39,0.8912509381337459,1.1220184543019636,117623.28310166084,0.7978100888492264,0.23251937810805481,1.9999999999999998,skewnorm
30.39,1.1220184543019636,1.4125375446227548,130840.97133877648,0.8081080380445416,0.2170047401536409,1.9999999999992755,skewnorm
30.39,1.4125375446227548,1.7782794100389236,139099.41344520342,0.8172794891099574,0.20314538204661978,1.6307362638231135,skewnorm
30.39,1.7782794100389236,2.238721138568341,137550.3197238099,0.8140412523970304,0.21386621934769123,1.8439492611186932,skewnorm
30.39,2.238721138568341,2.8183829312644564,175315.23474362228,0.8461252847537504,0.17146086542286745,1.313173852828904,skewnorm
30.39,2.8183829312644564,3.548133892335755,152752.14234257577,0.8310271769407577,0.1908447013737304,1.999999999999999,skewnorm
30.39,3.548133892335755,4.466835921509633,144227.6652758006,0.8219458153943283,0.20286185007362173,1.8393741519210118,skewnorm
30.39,4.466835921509633,5.623413251903494,139157.44589669027,0.8539734997057823,0.17091617664347403,1.1281029417828707,skewnorm
30.39,5.623413251903494,7.079457843841384,171589.07409451588,1.025342414032965,0.15542114369914156,-0.6565513858406671,skewnorm
30.39,7.079457843841384,8.912509381337463,151816.73775708902,0.8398000902861535,0.17741678389327706,1.4696061016939104,skewnorm
30.39,8.912509381337463,11.220184543019636,162599.68803867447,0.8741450448172374,0.1474086945830828,1.0186814240478028,skewnorm
30.39,11.220184543019636,14.125375446227547,131678.92815430395,0.9832318782531893,0.1343707926988832,0.0015890668779381819,skewnorm
30.39,14.125375446227547,17.782794100389236,155224.69756073612,0.839937659284341,0.19332684101442743,1.191900760872225,skewnorm
30.39,17.782794100389236,22.38721138568341,134704.45103986902,1.0771388606571897,0.15732880884806244,-1.9999999999999998,skewnorm
30.39,22.38721138568341,28.183829312644566,133755.4924474502,0.9695428801350161,0.17601811889892854,0.0023519621456727625,skewnorm
30.39,28.183829312644566,35.48133892335755,138318.86905036395,0.9695428801350161,0.17601811889892854,0.0023519621456727625,skewnorm
37.66,0.011220184543019636,0.014125375446227547,64.92944788638971,3.921019318614137,0.6715515033519495,,moyal
37.66,0.014125375446227547,0.01778279410038923,158.3738305910112,3.0627383839823694,0.3848132034873237,,moyal
37.66,0.01778279410038923,0.0223872113856834,430.9198797713534,2.4334561252126004,0.2965817414264588,,moyal
37.66,0.0223872113856834,0.02818382931264455,999.9739463551232,2.0049441312290237,0.22684587324859545,,moyal
37.66,0.02818382931264455,0.03548133892335755,2010.66046766127,1.6494550138389177,0.212888171934335,,moyal
37.66,0.03548133892335755,0.04466835921509633,3512.98143873947,1.3911735610333238,0.1905086708658879,,moyal
37.66,0.04466835921509633,0.05623413251903491,5476.7311922861445,1.167940230268506,0.17927545035556897,,moyal
37.66,0.05623413251903491,0.0707945784384138,8542.225221370521,0.9965317264247259,0.1621505240826098,,moyal
37.66,0.0707945784384138,0.08912509381337459,12392.732885130868,0.7472911541713698,0.44651065527007644,1.9999999999999998,skewnorm
37.66,0.08912509381337459,0.11220184543019636,19066.74139756289,0.7304766976340002,0.3912175370310156,1.999999999999997,skewnorm
37.66,0.11220184543019636,0.14125375446227548,25606.55101019495,0.6486633913706725,0.4400584142454941,1.9999999999999998,skewnorm
37.66,0.14125375446227548,0.17782794100389238,34574.02898466665,0.7094133102652301,0.37850254757528046,1.2552992615053125,skewnorm
37.66,0.17782794100389238,0.223872113856834,42947.276077212184,0.9335677627575242,0.272675050333503,-0.00017515355032631563,skewnorm
37.66,0.223872113856834,0.2818382931264455,53419.66081844478,1.0767135090829711,0.2796413519653677,-0.6860243892597435,skewnorm
37.66,0.2818382931264455,0.35481338923357547,64550.10094532319,0.9475489843445613,0.21825389489574565,0.0038103418077241958,skewnorm
37.66,0.35481338923357547,0.44668359215096326,76836.44334046598,0.7854192794654812,0.27113583052862567,1.4569083157916947,skewnorm
37.66,0.44668359215096326,0.5623413251903494,92934.79700184656,0.798243628161538,0.2574585514815373,1.598361517192944,skewnorm
37.66,0.5623413251903494,0.707945784384138,110438.76893343353,0.7922596642801077,0.23965581311640283,1.7107528632763862,skewnorm
37.66,0.707945784384138,0.8912509381337459,128536.19645321678,0.7960030298379623,0.23647393555689536,1.9658882484815814,skewnorm
37.66,0.8912509381337459,1.1220184543019636,135626.9052075163,0.809430416391536,0.22856213563804767,1.790735899688733,skewnorm
37.66,1.1220184543019636,1.4125375446227548,154207.43873017558,0.8161293287947017,0.21771975945773728,1.8959124958252234,skewnorm
37.66,1.4125375446227548,1.7782794100389236,173955.77198786853,0.8340391284763842,0.20472950370551599,1.4959872851432297,skewnorm
37.66,1.7782794100389236,2.238721138568341,185713.60490145994,0.8256002495738853,0.20535471947760603,1.8059417360526213,skewnorm
37.66,2.238721138568341,2.8183829312644564,194731.76850073464,0.9669392333052053,0.13977657673421187,0.00034095227230425797,skewnorm
37.66,2.8183829312644564,3.548133892335755,181953.30467809268,0.8344839598923958,0.19842080001777887,1.9999999999997844,skewnorm
37.66,3.548133892335755,4.466835921509633,212382.98743794774,0.9761438380086012,0.1322035583670936,0.00321016166358821,skewnorm
37.66,4.466835921509633,5.623413251903494,203963.80915224907,0.881160798744469,0.15778190189679964,1.1683403249801991,skewnorm
37.66,5.623413251903494,7.079457843841384,207454.04109042717,0.908387872132375,0.1431609462311097,0.6945817928101907,skewnorm
37.66,7.079457843841384,8.912509381337463,227242.77759408377,0.8312351012494936,0.20364869818364326,1.9999999999999996,skewnorm
37.66,8.912509381337463,11.220184543019636,190989.75956138683,0.8481612410482346,0.19078793248955123,1.9999999999999998,skewnorm
37.66,11.220184543019636,14.125375446227547,190730.25316626992,0.8480452231810757,0.19927653852509647,1.3069263277555823,skewnorm
37.66,14.125375446227547,17.782794100389236,215848.20459581327,0.8796544543818551,0.191118641305355,1.3590634880430144,skewnorm
37.66,17.782794100389236,22.38721138568341,189733.37989932703,0.8523295655393635,0.22078863478105082,1.9886727552437686,skewnorm
37.66,22.38721138568341,28.183829312644566,155866.38435089984,0.8523632369518201,0.20217209926533652,1.8172292304056852,skewnorm
37.66,28.183829312644566,35.48133892335755,157998.6679277556,1.1079828256344317,0.1815993371847924,-0.804142546929144,skewnorm
44.92,0.011220184543019636,0.014125375446227547,11.213086235985653,,,,--
44.92,0.014125375446227547,0.01778279410038923,34.33302891688256,,,,--
44.92,0.01778279410038923,0.0223872113856834,109.40751649854745,3.316969324147977,0.38057560700315723,,moyal
44.92,0.0223872113856834,0.02818382931264455,386.0006163804636,2.7228143591302794,0.2710734470693519,,moyal
44.92,0.02818382931264455,0.03548133892335755,839.166634768259,2.1770419974526236,0.23136026539191032,,moyal
44.92,0.03548133892335755,0.04466835921509633,1972.7553145595766,1.7922539028230693,0.2048196543781041,,moyal
44.92,0.04466835921509633,0.05623413251903491,3179.0820130542825,1.470564100289258,0.17324027441557185,,moyal
44.92,0.05623413251903491,0.0707945784384138,6056.732202518578,1.216153541423012,0.1583433729010365,,moyal
44.92,0.0707945784384138,0.08912509381337459,9474.756229059174,1.0683421424748052,0.17278988058228748,,moyal
44.92,0.08912509381337459,0.11220184543019636,14459.83673286641,0.9121970528223324,0.15883390392409874,,moyal
44.92,0.11220184543019636,0.14125375446227548,21075.90621434399,0.8279461787014329,0.1619935161536369,,moyal
44.92,0.14125375446227548,0.17782794100389238,30191.60730378354,0.9904721595241381,0.27020857014952915,0.0008648734089735828,skewnorm
44.92,0.17782794100389238,0.223872113856834,41372.24975741374,0.9582612552548923,0.2519164055095203,-0.00012924623290141283,skewnorm
44.92,0.223872113856834,0.2818382931264455,55213.39213160205,0.7955982716128046,0.31333640783204547,0.7634347386764102,skewnorm
44.92,0.2818382931264455,0.35481338923357547,68653.24994137265,0.8100796514210622,0.2809055241022709,0.8200383321376793,skewnorm
44.92,0.35481338923357547,0.44668359215096326,83869.05107799724,0.7948998127318605,0.2693199118766278,1.2030184186796278,skewnorm
44.92,0.44668359215096326,0.5623413251903494,100359.92096707094,0.7847283302373297,0.26892347995242494,1.565413251114323,skewnorm
44.92,0.5623413251903494,0.707945784384138,120622.08561292324,0.8020964887517017,0.24903379459105868,1.4514453310607875,skewnorm
44.92,0.707945784384138,0.8912509381337459,138948.75196304705,0.7981304053865954,0.2351839091282725,1.5607627246917297,skewnorm
44.92,0.8912509381337459,1.1220184543019636,169036.57454104602,0.8062044931573847,0.23075258977878668,1.6433820648134825,skewnorm
44.92,1.1220184543019636,1.4125375446227548,189623.499097919,0.8113897054837546,0.2217601255444703,1.7900619718529436,skewnorm
