# Original name: spe_with_prompt_from_Mitsunari.dat
# Prompt response by Takahashi Mitsunari, 2020-12-21
# Afterpulse spectrum folded in by Orel Gueta, 2022-04-27
#
# Norm_spe processing of single-p.e. response.
# Table with 250 rows has been read from file SinglePhe_spectrum_totalfit_19pixel-average_20200601.dat
# Scaling x axis by factor 0.995334
# Scaling y axis by factor 0.0527663
# Folding in afterpulse spectrum from file 'LST_afterpulses.dat' enforcing uniform
#    sampling of 2011 steps of size 0.019907 from 0.009953 to 40.022379.
# Afterpulse ratio (prompt x AP folded) above 4.000000 mean p.e.: 0.000194
# Mean(prompt) = 1.000, peak at 1.174 (sum=1.000)
# Fraction of events below 10% of mean: 0.044
# Fraction of events below 20% of mean: 0.083
# Fraction of events below 30% of mean: 0.117
# Sqrt(Excess noise factor): 1.103, ENF = 1.216
# Note: collection efficiency losses should be included in low amplitude signals.

# Rebinning to 2101 uniform steps of size 0.020000 from 0.000000 to 42.000000.

1.340000	0.85973     	0.85974     		%%% original: 	1.350000	16.201      
1.360000	0.8317      	0.83171     		%%% original: 	1.370000	15.665      
1.380000	0.8016      	0.80161     		%%% original: 	1.390000	15.09       
1.400000	0.76971     	0.76971     		%%% original: 	1.410000	14.483      
1.420000	0.73634     	0.73634     		%%% original: 	1.430000	13.849      
1.440000	0.70179     	0.7018      		%%% original: 	1.450000	13.194      
1.460000	0.66638     	0.66638     		%%% original: 	1.470000	12.523      
1.480000	0.6304      	0.6304      		%%% original: 	1.490000	11.843      
1.500000	0.59414     	0.59414     		%%% original: 	1.510000	11.158      
1.520000	0.55788     	0.55789     		%%% original: 	1.530000	10.474      
1.540000	0.52189     	0.52189     		%%% original: 	1.550000	9.7963      
1.560000	0.4864      	0.4864      		%%% original: 	1.570000	9.1282      
1.580000	0.45164     	0.45164     		%%% original: 	1.590000	8.4744      
1.600000	0.4178      	0.4178      		%%% original: 	1.610000	7.8384      
1.620000	0.38505     	0.38506     		%%% original: 	1.630000	7.2234      
1.640000	0.35356     	0.35356     		%%% original: 	1.650000	6.6321      
1.660000	0.32343     	0.32343     		%%% original: 	1.670000	6.0667      
1.680000	0.29476     	0.29477     		%%% original: 	1.690000	5.5291      
1.700000	0.26764     	0.26765     		%%% original: 	1.710000	5.0205      
1.720000	0.24211     	0.24211     		%%% original: 	1.730000	4.5419      
1.740000	0.2182      	0.2182      		%%% original: 	1.750000	4.0938      
1.760000	0.19591     	0.19592     		%%% original: 	1.770000	3.6763      
1.780000	0.17525     	0.17526     		%%% original: 	1.790000	3.2892      
1.800000	0.15618     	0.15619     		%%% original: 	1.810000	2.932       
1.820000	0.13867     	0.13868     		%%% original: 	1.830000	2.604       
1.840000	0.12267     	0.12267     		%%% original: 	1.850000	2.3041      
1.860000	0.1081      	0.10811     		%%% original: 	1.870000	2.0312      
1.880000	0.094914    	0.094921    		%%% original: 	1.890000	1.7841      
1.900000	0.083024    	0.083031    		%%% original: 	1.910000	1.5613      
1.920000	0.072352    	0.072359    		%%% original: 	1.930000	1.3612      
1.940000	0.062818    	0.062825    		%%% original: 	1.950000	1.1824      
1.960000	0.054336    	0.054343    		%%% original: 	1.970000	1.0233      
1.980000	0.046825    	0.046832    		%%% original: 	1.990000	0.88234     
2.000000	0.040201    	0.040208    		%%% original: 	2.010000	0.758       
2.020000	0.034386    	0.034393    		%%% original: 	2.030000	0.64878     
2.040000	0.029303    	0.02931     		%%% original: 	2.050000	0.55324     
2.060000	0.024877    	0.024884    		%%% original: 	2.070000	0.47004     
2.080000	0.021042    	0.021049    		%%% original: 	2.090000	0.39788     
2.100000	0.017731    	0.017738    		%%% original: 	2.110000	0.33555     
2.120000	0.014886    	0.014893    		%%% original: 	2.130000	0.28194     
2.140000	0.012451    	0.012458    		%%% original: 	2.150000	0.23603     
2.160000	0.010377    	0.010384    		%%% original: 	2.170000	0.19686     
2.180000	0.0086156   	0.0086226   		%%% original: 	2.190000	0.16359     
2.200000	0.0071268   	0.0071339   		%%% original: 	2.210000	0.13544     
2.220000	0.0058735   	0.0058806   		%%% original: 	2.230000	0.11172     
2.240000	0.0048226   	0.0048297   		%%% original: 	2.250000	0.091811    
2.260000	0.0039449   	0.0039521   		%%% original: 	2.270000	0.075175    
2.280000	0.0032151   	0.0032223   		%%% original: 	2.290000	0.061325    
2.300000	0.0026105   	0.0026177   		%%% original: 	2.310000	0.049843    
2.320000	0.0021117   	0.002119    		%%% original: 	2.330000	0.040361    
2.340000	0.0017019   	0.0017092   		%%% original: 	2.350000	0.032563    
2.360000	0.0013665   	0.0013738   		%%% original: 	2.370000	0.026174    
2.380000	0.0010931   	0.0011005   		%%% original: 	2.390000	0.020962    
2.400000	0.0008712   	0.00087856  		%%% original: 	2.410000	0.016725    
2.420000	0.00069174  	0.00069913  		%%% original: 	2.430000	0.013296    
2.440000	0.00054722  	0.00055463  		%%% original: 	2.450000	0.01053     
2.460000	0.00043128  	0.00043872  		%%% original: 	2.470000	0.0083094   
2.480000	0.00033864  	0.00034611  		%%% original: 	2.490000	0.0065328   
2.500000	0.00026491  	0.00027241  		%%% original: 	2.510000	0.005117    
2.520000	0.00020646  	0.00021399  		%%% original: 	2.530000	0.0039933   
2.540000	0.00016031  	0.00016787  		%%% original: 	2.550000	0.0031049   
2.560000	0.00012402  	0.0001316   		%%% original: 	2.570000	0.0024052   
2.580000	9.5583e-05  	0.0001032   		%%% original: 	2.590000	0.0018564   
2.600000	7.3394e-05  	8.1035e-05  		%%% original: 	2.610000	0.0014275   
2.620000	5.6146e-05  	6.3816e-05  		%%% original: 	2.630000	0.0010936   
2.640000	4.2793e-05  	5.049e-05   		%%% original: 	2.650000	0.00083474  
2.660000	3.2494e-05  	4.022e-05   		%%% original: 	2.670000	0.0006348   
