ZD_deg,Ereco_min_TeV,Ereco_max_TeV,BckgRate_per_second,Theta_cut_deg,Gammaness_cut
23.16,1.9952623149688788,3.1622776601683795,0.014861057358120013,0.32,0.40461859697891644
23.16,3.1622776601683795,5.01187233627272,0.007831621051631366,0.32,0.4365758774608059
23.16,5.01187233627272,7.943282347242813,0.004127181991047416,0.32,0.4968352080195375
23.16,7.943282347242813,12.589254117941662,0.002174981536380379,0.32,0.48956967277584734
23.16,12.589254117941662,19.952623149688787,0.001146192412609121,0.32,0.5883215945363233
23.16,19.952623149688787,31.622776601683793,0.0006040313560128342,0.32,0.4256245535221811
23.16,31.622776601683793,50.118723362727195,0.00015996630324149972,0.2268471004255254,0.5044199848424348
23.16,50.118723362727195,79.43282347242814,0.00016775033394255662,0.32,0.1
30.39,0.012589254117941675,0.0199526231496888,0.00044520408537425323,0.32,0.1
30.39,0.0199526231496888,0.03162277660168379,1.050185033042877,0.32,0.1
30.39,0.03162277660168379,0.05011872336272725,15.915030145752871,0.32,0.1
30.39,0.05011872336272725,0.07943282347242814,19.306976247084496,0.32,0.1
30.39,0.07943282347242814,0.12589254117941673,11.213696509608464,0.32,0.11019316618346073
30.39,0.12589254117941673,0.19952623149688797,3.0889973115818297,0.32,0.19753178466885557
30.39,0.19952623149688797,0.31622776601683794,0.7832783703342685,0.32,0.26763304986805486
30.39,0.31622776601683794,0.5011872336272722,0.3412170249508419,0.32,0.2918270740287575
30.39,0.5011872336272722,0.7943282347242814,0.17274182938029797,0.32,0.29551950640407904
30.39,0.7943282347242814,1.2589254117941668,0.08500626806157821,0.32,0.3095920117078006
30.39,1.2589254117941668,1.9952623149688788,0.04187648478036508,0.32,0.3525498890231738
30.39,1.9952623149688788,3.1622776601683795,0.020873142253946236,0.32,0.37384226603178716
30.39,3.1622776601683795,5.01187233627272,0.010118520466922519,0.32,0.405777918831999
30.39,5.01187233627272,7.943282347242813,0.004905081141780332,0.32,0.4721346454914295
30.39,7.943282347242813,12.589254117941662,0.0023778003005578423,0.32,0.5051540074317398
30.39,12.589254117941662,19.952623149688787,0.0011526688562140343,0.32,0.5078703223644796
30.39,19.952623149688787,31.622776601683793,0.0005587708487437167,0.32,0.5751575238410231
30.39,31.622776601683793,50.118723362727195,0.00016794813524384343,0.2519740959959312,0.36249544819835267
30.39,50.118723362727195,79.43282347242814,6.199561135441974e-05,0.2198791765944912,0.46335389409984495
37.66,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
37.66,0.0199526231496888,0.03162277660168379,0.005439726626267147,0.32,0.1
37.66,0.03162277660168379,0.05011872336272725,4.033267102327914,0.32,0.1
37.66,0.05011872336272725,0.07943282347242814,17.523482783229554,0.32,0.1
37.66,0.07943282347242814,0.12589254117941673,14.281379870888037,0.32,0.1
37.66,0.12589254117941673,0.19952623149688797,5.678990057752521,0.32,0.15236231036817205
37.66,0.19952623149688797,0.31622776601683794,1.2305712397647384,0.32,0.27694803767970055
37.66,0.31622776601683794,0.5011872336272722,0.48448358873612357,0.32,0.29125177403665164
37.66,0.5011872336272722,0.7943282347242814,0.2327857061679189,0.32,0.2933286427575119
37.66,0.7943282347242814,1.2589254117941668,0.12593306045573732,0.32,0.2808656999339381
37.66,1.2589254117941668,1.9952623149688788,0.06733221915550197,0.32,0.30008849367851587
37.66,1.9952623149688788,3.1622776601683795,0.03382440263576279,0.32,0.32059189443595226
37.66,3.1622776601683795,5.01187233627272,0.01641770122605414,0.32,0.3776824343131596
37.66,5.01187233627272,7.943282347242813,0.008053027406759726,0.32,0.41732136463774966
37.66,7.943282347242813,12.589254117941662,0.003950081044909462,0.32,0.4681958676935546
37.66,12.589254117941662,19.952623149688787,0.0019375496286347814,0.32,0.4975242950021638
37.66,19.952623149688787,31.622776601683793,0.0009503851998836204,0.32,0.4560346038262774
37.66,31.622776601683793,50.118723362727195,0.00046617233169622414,0.32,0.3750940508406499
37.66,50.118723362727195,79.43282347242814,8.019044891039412e-05,0.18950220722004738,0.41521133819475003
44.92,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
44.92,0.0199526231496888,0.03162277660168379,0.0005034818183207038,0.32,0.1
44.92,0.03162277660168379,0.05011872336272725,0.5484809263354772,0.32,0.1
44.92,0.05011872336272725,0.07943282347242814,7.981817248040001,0.32,0.1
44.92,0.07943282347242814,0.12589254117941673,14.655471398718488,0.32,0.1
44.92,0.12589254117941673,0.19952623149688797,9.816223606160673,0.32,0.11136677915685111
44.92,0.19952623149688797,0.31622776601683794,2.8933208884379975,0.32,0.22655455341978178
44.92,0.31622776601683794,0.5011872336272722,0.7123626522119845,0.32,0.29012215229289173
44.92,0.5011872336272722,0.7943282347242814,0.2842214873553521,0.32,0.28340725435932895
44.92,0.7943282347242814,1.2589254117941668,0.1567624148375671,0.32,0.2737269917453996
44.92,1.2589254117941668,1.9952623149688788,0.08875308840941676,0.32,0.2701209850027934
44.92,1.9952623149688788,3.1622776601683795,0.04806543382272748,0.32,0.28067980473119364
44.92,3.1622776601683795,5.01187233627272,0.026913273538198192,0.32,0.30028752922703805
44.92,5.01187233627272,7.943282347242813,0.01209136211856364,0.32,0.3605503283144242
44.92,7.943282347242813,12.589254117941662,0.005657276374754573,0.32,0.3926582316629572
44.92,12.589254117941662,19.952623149688787,0.002646912371536695,0.32,0.4559466839610515
44.92,19.952623149688787,31.622776601683793,0.0012384307639377004,0.32,0.47256881354857116
44.92,31.622776601683793,50.118723362727195,0.0005794338994973615,0.32,0.4840381992257248
44.92,50.118723362727195,79.43282347242814,0.00019247100719071677,0.26962765847382447,0.5393843603168154
52.16,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
52.16,0.0199526231496888,0.03162277660168379,0.0,0.32,0.1
52.16,0.03162277660168379,0.05011872336272725,0.0019554053555110216,0.32,0.1
52.16,0.05011872336272725,0.07943282347242814,0.3994934321970759,0.32,0.1
52.16,0.07943282347242814,0.12589254117941673,8.500001960462598,0.32,0.1
52.16,0.12589254117941673,0.19952623149688797,13.77121151419063,0.32,0.1
52.16,0.19952623149688797,0.31622776601683794,7.350167883707211,0.32,0.12782242504578498
52.16,0.31622776601683794,0.5011872336272722,1.7606005784971623,0.32,0.27287389189997224
52.16,0.5011872336272722,0.7943282347242814,0.4662033361800171,0.32,0.29900323749359553
52.16,0.7943282347242814,1.2589254117941668,0.22664777573667008,0.32,0.27923370595753566
52.16,1.2589254117941668,1.9952623149688788,0.13279403949330562,0.32,0.2565722269327261
52.16,1.9952623149688788,3.1622776601683795,0.0733972452119725,0.32,0.24227269207419672
52.16,3.1622776601683795,5.01187233627272,0.043727538658971755,0.32,0.24930940071416305
52.16,5.01187233627272,7.943282347242813,0.02150721255993863,0.32,0.26471029380820676
52.16,7.943282347242813,12.589254117941662,0.011762951290919104,0.32,0.2937675351898848
52.16,12.589254117941662,19.952623149688787,0.006433517253196768,0.32,0.340632595436056
52.16,19.952623149688787,31.622776601683793,0.003518687038951978,0.32,0.3737626001490424
52.16,31.622776601683793,50.118723362727195,0.0019244773878451216,0.32,0.42187429178046265
52.16,50.118723362727195,79.43282347242814,0.00091399013595741,0.2981934958226351,0.46791605631265054
59.34,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
59.34,0.0199526231496888,0.03162277660168379,0.0,0.32,0.1
59.34,0.03162277660168379,0.05011872336272725,0.0,0.32,0.1
59.34,0.05011872336272725,0.07943282347242814,0.002694531473847235,0.32,0.1
59.34,0.07943282347242814,0.12589254117941673,0.7654213051293,0.32,0.1
59.34,0.12589254117941673,0.19952623149688797,5.273446261948501,0.32,0.1
59.34,0.19952623149688797,0.31622776601683794,10.281973385352533,0.32,0.1
59.34,0.31622776601683794,0.5011872336272722,6.131847616690863,0.32,0.12202484630493435
59.34,0.5011872336272722,0.7943282347242814,1.8291917471893973,0.32,0.2924205960602483
59.34,0.7943282347242814,1.2589254117941668,0.5972286277825254,0.32,0.3039130771250425
59.34,1.2589254117941668,1.9952623149688788,0.21573662540572833,0.32,0.2655940062321337
59.34,1.9952623149688788,3.1622776601683795,0.11928754625232638,0.32,0.22674592937409366
59.34,3.1622776601683795,5.01187233627272,0.07339439344642261,0.32,0.20170444402723714
59.34,5.01187233627272,7.943282347242813,0.04053636432479874,0.32,0.20614783961783145
59.34,7.943282347242813,12.589254117941662,0.021372538870198188,0.32,0.21249691515716132
59.34,12.589254117941662,19.952623149688787,0.010162926277315474,0.32,0.23612639342909444
59.34,19.952623149688787,31.622776601683793,0.0051678215728923425,0.32,0.27812830854616394
59.34,31.622776601683793,50.118723362727195,0.0026278238255907083,0.32,0.3079741076018832
59.34,50.118723362727195,79.43282347242814,0.001336241578959414,0.32,0.34640349847763846
66.44,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
66.44,0.0199526231496888,0.03162277660168379,0.0,0.32,0.1
66.44,0.03162277660168379,0.05011872336272725,0.0,0.32,0.1
66.44,0.05011872336272725,0.07943282347242814,0.0,0.32,0.1
66.44,0.07943282347242814,0.12589254117941673,0.0001791018992365193,0.32,0.1
66.44,0.12589254117941673,0.19952623149688797,0.6138624957418299,0.32,0.1
66.44,0.19952623149688797,0.31622776601683794,1.8041276536438466,0.32,0.1
66.44,0.31622776601683794,0.5011872336272722,8.667526744433859,0.32,0.1
66.44,0.5011872336272722,0.7943282347242814,8.771824605436732,0.32,0.1
66.44,0.7943282347242814,1.2589254117941668,2.1405234715862367,0.32,0.23471231536544535
66.44,1.2589254117941668,1.9952623149688788,0.2995577349270367,0.29488440944505034,0.3347833782701662
66.44,1.9952623149688788,3.1622776601683795,0.135993795957133,0.2864069963983325,0.283200878397462
66.44,3.1622776601683795,5.01187233627272,0.08799609209773075,0.2845632469458279,0.2299551460542766
66.44,5.01187233627272,7.943282347242813,0.05817807877156834,0.2908403906472992,0.20391703600905553
66.44,7.943282347242813,12.589254117941662,0.038460607554884396,0.31068923577798857,0.1862295796307054
66.44,12.589254117941662,19.952623149688787,0.021556562587680985,0.31760805725788366,0.18385702585616567
66.44,19.952623149688787,31.622776601683793,0.010124930615833161,0.31224688339635853,0.19600365005165704
66.44,31.622776601683793,50.118723362727195,0.004644484386197977,0.3033689680537544,0.2193029044907234
66.44,50.118723362727195,79.43282347242814,0.0020234883061995145,0.28724537451748516,0.27689025508229353
